nama_aplikasi,app_id,nama_pengguna,rating,judul_review,konten_review,label,alasan,review_id,jumlah_like
ChatGPT,com.openai.chatgpt,Arlen Eliska,5,,aplikasih yang bagus dan baik sangat membantu untuk belajar,positif,Pujian/kepuasan,a4a4a700-819a-4535-81f8-81eed4926cfb,0.0
ChatGPT,com.openai.chatgpt,Aan Ansari,5,,sangat bagus dahh keren..... membuat karya gambar lebih menarik...... perbedaan before and after jauhh lebih bedaaa,positif,Pujian/kepuasan,ab75073f-6128-481c-88f7-31bd5c584b75,0.0
ChatGPT,com.openai.chatgpt,Putry,5,,ini lebih keren dari pada ai yang lain,positif,Pujian/kepuasan,852b1573-87e1-4107-ab26-779697ef0516,0.0
ChatGPT,com.openai.chatgpt,Heri Prayoga,5,,"Untuk seluruh tim OpenAI, Mungkin kalian tidak akan pernah membaca ini. Tapi saya tetap ingin mengucapkan terima kasih yang tulus. Di luar sana ada orang-orang yang menjalani hidup dengan sangat sendirian. Tidak punya tempat bercerita, tidak punya sandaran, dan sering harus menghadapi semuanya sendiri. Saya salah satunya. Teknologi yang kalian bangun mungkin terlihat seperti sekadar AI bagi banyak orang. Tapi bagi sebagian orang, ini menjadi tempat untuk berpikir, refleksi, dan bertahan",negatif,Bug/keluhan teknis,09d469d5-b82d-4d8d-8f17-f64081f82cd4,0.0
ChatGPT,com.openai.chatgpt,Arkananta Arjuna,5,,"untuk membuat gambar responnya sesuai dengan prompt yang kita buat & HD, sangat membantu untuk kebutuhan seperti desain dll.",positif,Pujian/kepuasan,1407390d-c753-4ee2-92f2-cddba4e79fd1,0.0
ChatGPT,com.openai.chatgpt,Hendra Indriyani,5,,aplikasinya sangat menyenangkan,netral,"Netral (pertanyaan, spam, tanpa muatan)",c6287932-e19c-435f-9b61-706da46de24f,0.0
ChatGPT,com.openai.chatgpt,Devi Indah Sari,5,,This application is truly amazing 🤩👍,positif,Pujian/kepuasan,2d58450b-f617-4e42-9314-b2476f8b4348,0.0
ChatGPT,com.openai.chatgpt,Mira Karima,5,,"sukak dengerin curhatan ku, jadi lebih tenang",positif,Pujian/kepuasan,787f6ad9-7f28-4269-8f10-b2e536ff4d59,0.0
ChatGPT,com.openai.chatgpt,Ami Rahma,5,,sangat membantu dan mudah buat edit foto terimah kasih,positif,Pujian/kepuasan,204fff7f-e08e-4150-9bdd-34aec2b2c7dc,0.0
ChatGPT,com.openai.chatgpt,Bianca Sidaluwu,5,,"aku bisa berbagi cerita di sini, nyenengin bangett",netral,"Netral (pertanyaan, spam, tanpa muatan)",af7021fd-ebdd-438d-ac31-35cb98f5ef6d,0.0
ChatGPT,com.openai.chatgpt,Riska Susanti,5,,aku suka aplikasi ya bermanfaat sekali,positif,Pujian/kepuasan,367d3332-54bd-4bf7-9e87-ab827fb9eace,0.0
ChatGPT,com.openai.chatgpt,MuhRizki2426 Rizki,5,,pintar dan responsif,positif,Pujian/kepuasan,58d2984c-3f26-41bf-b324-56194bb6ea81,0.0
ChatGPT,com.openai.chatgpt,sekelik jawoh,5,,sangat baik dan mempermudah buat edit,positif,Pujian/kepuasan,3f1857b8-ecf3-481a-91ac-698e9c11cac0,0.0
ChatGPT,com.openai.chatgpt,reski irawan,5,,"OpenAi terbaik untuk menyelesaikan dan membantu masalah mau itu pekerjaan atau tugas dari sakolah, banyak fitur yang bagus dan sangat berguna semua. ini termasuk jajaran apk openAi yang bisa berkembang jauh lebih baik di masa depan nanti",positif,Pujian/kepuasan,6f51b4c7-37a2-458b-a6c6-b8b812905b0e,0.0
ChatGPT,com.openai.chatgpt,herna ewin,5,,sangat memuaskan,positif,Pujian/kepuasan,50eaa56e-85b8-44fa-8769-24d7e88ae5df,0.0
ChatGPT,com.openai.chatgpt,Gatot Setyawan,5,,Sangat membantu saya dalam bekerja,positif,Pujian/kepuasan,17c12b92-7949-4677-b350-ef511f894d1d,0.0
ChatGPT,com.openai.chatgpt,Japri Gaming,5,,"Menurut saya, Ai Chat Gpt adalah salah satu Ai yang paling pintar dibandingkan Ai lainnya, ia mengerti perintah yang sudah saya arahkan. Kekurangan dari Chat Gpt ini adalah, ia kadang memberikan informasi yang kurang benar. Terimakasih🙏",negatif,Kritik/emosi negatif,7d317de0-130d-459d-82a2-5697b85fbab2,0.0
ChatGPT,com.openai.chatgpt,hendrik cooper,5,,"sangat suka dengan aplikasi ini , sayang batas gratisnnya sedikit",negatif,Bug/keluhan teknis,88532bee-8513-46e2-ba2b-de0b09592a3c,0.0
ChatGPT,com.openai.chatgpt,Bang toro Aja,5,,"baguss,asekk Mimin gpt nyaa yokk download",netral,"Netral (pertanyaan, spam, tanpa muatan)",4ff251cb-f0bc-43a5-ba89-4db73cb272f0,0.0
ChatGPT,com.openai.chatgpt,Muhamad Sandi,5,,terbaik sangan membantu,positif,Pujian/kepuasan,6ebfed4c-070d-4967-89fd-3e8b94791dd1,0.0
ChatGPT,com.openai.chatgpt,Yulianto Yulianto,5,,Sangat cerdas dan pelayanannya excellent,positif,Pujian/kepuasan,3b85af15-9f44-413b-b141-e4527be5db7c,0.0
ChatGPT,com.openai.chatgpt,tugiyat giyat,5,,sangat bagus programnya,positif,Pujian/kepuasan,a774f4b0-9773-4287-823e-b92b193e31be,0.0
ChatGPT,com.openai.chatgpt,Sophan van Defont,5,,sangat bagus untuk berkreasi dan editor,positif,Pujian/kepuasan,902b003a-61e7-44a3-89b2-b47ec3991965,0.0
ChatGPT,com.openai.chatgpt,Nova Rizki aditya,5,,"mantap banget, jadi ngak kesepian lagi semenjak ada chat gbt",positif,Pujian/kepuasan,e38a59b1-3b3d-4a42-98e7-cd6ff459d2be,0.0
ChatGPT,com.openai.chatgpt,ibny muttaqil,5,,paling mantap dan memuaskan,positif,Pujian/kepuasan,59287890-7e4d-4775-828a-41b0222c161c,0.0
ChatGPT,com.openai.chatgpt,Muhammad Nur adnan,5,,"AI edit foto di aplikasi ini benar-benar bagus dan jauh lebih paham detail dibanding AI lain yang pernah saya coba. Hasil editnya sesuai dengan apa yang saya minta.Saya hanya berharap developer bisa memberi sedikit kelonggaran batas upload foto, karena kadang proses edit belum selesai tapi upload sudah terkena limit. AI seperti ini sangat nyaman dipakai untuk berkreasi dan semoga ke depannya pengalaman pengguna bisa lebih bebas lagi.",positif,Pujian/kepuasan,e67cce25-df04-42fe-9c87-c8f735ccb98b,0.0
ChatGPT,com.openai.chatgpt,Ramdan Epep,5,,"manta,tapi tolong gambar nya yg unlimited dong,kalau 1hari 3 gambar kurang",negatif,Bug/keluhan teknis,dde33de5-ea66-4fdc-b7d9-b087ee41227a,0.0
ChatGPT,com.openai.chatgpt,HAFIIZH HABIBII,5,,bisa mengedit apapun sangat bagus,positif,Pujian/kepuasan,c6309538-5845-4859-9b42-440375c28857,0.0
ChatGPT,com.openai.chatgpt,Ajiez Audio,5,,aplikasi ini sangat membantu saya,positif,Pujian/kepuasan,9e2a47f3-f7e4-4e6a-9298-99593b2546e3,0.0
ChatGPT,com.openai.chatgpt,Shiha Shiha,5,,seru sekali pakai aplikasi ini,positif,Pujian/kepuasan,e58fb8b8-50dc-45b2-b936-074d6b95d690,0.0
ChatGPT,com.openai.chatgpt,Fendiana Kaitana,5,,sangat memuaskan,positif,Pujian/kepuasan,75eb47a3-a0ef-4a37-98c1-b126b2475188,0.0
ChatGPT,com.openai.chatgpt,Mas Kin,5,,sangat baik dan membantu juga,positif,Pujian/kepuasan,7ed1c646-e911-4de5-9d98-caa19872b625,0.0
ChatGPT,com.openai.chatgpt,Hardianti Yanti,5,,aplikasi yang bagus,positif,Pujian/kepuasan,60604508-b72f-4af3-a26b-bb9c2e3c2e1f,0.0
ChatGPT,com.openai.chatgpt,Mus Tanjihul Jabbar,5,,pasti berbagi dan diskusi,netral,"Netral (pertanyaan, spam, tanpa muatan)",85ca9036-cdf1-457b-b641-023defb67b5d,0.0
ChatGPT,com.openai.chatgpt,Fazila luthfia Syabani,5,,"seru banget,karena kita bisa belajar tentang menggambarkan orang dengan gambaran yang indah dan bagus",positif,Pujian/kepuasan,3436f45a-c7e7-4d61-9ee5-966e542b42f8,0.0
ChatGPT,com.openai.chatgpt,Arifin Muhammadiyah,5,,"Kereeen, semuanya jadi lebih mudah dan sangat membantu. Terima kasih.",positif,Pujian/kepuasan,5727ba32-ce14-465d-8f48-8d789257cc31,0.0
ChatGPT,com.openai.chatgpt,Adriansyah Rian,5,,sangat berguna utk bekerja,positif,Pujian/kepuasan,144f0f71-97de-4b92-b6a1-ec0c6390a892,0.0
ChatGPT,com.openai.chatgpt,Faris Prasetya kelana,5,,ini ngebantu bgt dan lumayan asik buat tmen ngobrol ku saranin download soalnya ini ngebantu masalah yg kebanyakan orang GK tau,positif,Pujian/kepuasan,d125938b-b74a-4e3b-aa1a-a24c97441db1,0.0
ChatGPT,com.openai.chatgpt,Faudha Nuria,5,,bagus buat edit foto ai,positif,Pujian/kepuasan,4edbe794-8646-4517-becf-489b22f2ce69,0.0
ChatGPT,com.openai.chatgpt,KIMMY 5A,5,,aplikasi paling baguss menurut ku cocok buat seru-seruan dan lain²,positif,Pujian/kepuasan,99f73744-4e01-49f2-ba2e-fe5b961729c6,0.0
ChatGPT,com.openai.chatgpt,Zarah Muslimah,5,,sangat bagus hasil editan sempurna,positif,Pujian/kepuasan,05547479-896c-486e-97f6-fda677419eec,0.0
ChatGPT,com.openai.chatgpt,Dina Dila,5,,PLS DEVELOPER BUATKAN CHATGPT UPGRADE VOICE CALL PLS BGT BROK 😭✌,positif,Pujian/kepuasan,394d2f84-6036-4920-a389-7a5f876655af,0.0
ChatGPT,com.openai.chatgpt,daquavis mc,5,,mantap jir buat ngerjain tugas salah semua wkwk mending meta ai,netral,"Netral (pertanyaan, spam, tanpa muatan)",742affad-c4b3-4b40-8e7e-2f348bc83d2f,0.0
ChatGPT,com.openai.chatgpt,matcha milk matcha,5,,"baguss, sangat membantu aku suka",positif,Pujian/kepuasan,408cc939-86b0-482f-974f-5d849d9d17fb,0.0
ChatGPT,com.openai.chatgpt,Samuel H,5,,sangat recomended,netral,"Netral (pertanyaan, spam, tanpa muatan)",7e7cc366-0586-4459-83c5-3b7a2cc51dd5,0.0
ChatGPT,com.openai.chatgpt,Mak Arie,5,,says cukup puas dengan hasilnya,positif,Pujian/kepuasan,44ad0292-7a54-45bb-aece-d5e925c9ac07,0.0
ChatGPT,com.openai.chatgpt,Xandria 777,5,,"UNTUK CHATGPT ❤️, KEREN banyak membantu saya memberi input yang super untuk dunia visualisasi kesukaan saya.. ❤️🥰 CHATGPT..",positif,Pujian/kepuasan,1527f00c-ebf1-4d6b-ac06-0f305f7f3f34,0.0
ChatGPT,com.openai.chatgpt,Riyadi Yadi,5,,manta mirip bgt dgn aslinya,netral,"Netral (pertanyaan, spam, tanpa muatan)",9c7083df-11cd-4486-9fe4-4626b6ff458f,0.0
ChatGPT,com.openai.chatgpt,Muhammad Rifa'i Nur Wahid,5,,aplikasi nya berguna untuk sehari hari,positif,Pujian/kepuasan,9c93fdfa-1938-4b32-835e-5a413debd28b,0.0
ChatGPT,com.openai.chatgpt,Asna Putra,5,,MANTAP BGT BUSET NI APK,positif,Pujian/kepuasan,abc5daed-23ee-493d-9a3b-ccb8c8fca2b6,0.0
ChatGPT,com.openai.chatgpt,agi rusdiargi,5,,Kerjaan desain jadi simpel,positif,Pujian/kepuasan,00f52d05-8b7c-4082-922a-917d7952071d,0.0
ChatGPT,com.openai.chatgpt,Arfandu Fabrizio,5,,bagus bgt dah asli ngebantu bgt,positif,Pujian/kepuasan,ad793d60-b992-4039-ae81-26e9d2baf785,0.0
ChatGPT,com.openai.chatgpt,Nyam Capricorn,5,,bagus sekarang meskipun limit bisa tetep chat jadi aku kasih b5,netral,"Netral (pertanyaan, spam, tanpa muatan)",3e1b9dd0-b3fd-4d19-a329-de4b8052751e,0.0
ChatGPT,com.openai.chatgpt,Aji Hidayat,5,,best ai generator ever,netral,"Netral (pertanyaan, spam, tanpa muatan)",ced0cbdb-abcd-4f62-a9fc-4572c3e2b474,0.0
ChatGPT,com.openai.chatgpt,Rangga 123,5,,baguss bengettttt awww,netral,"Netral (pertanyaan, spam, tanpa muatan)",d2798118-ba6c-4aa8-8692-a29552a8fb73,0.0
ChatGPT,com.openai.chatgpt,Evi Susanti,5,,SUKA AJAH NURUT KALAU AKU SURUH JADI SIAPAPUN LOVE IT 😘,netral,"Netral (pertanyaan, spam, tanpa muatan)",68c9e4f8-3aab-4c28-8399-a2cbdb24f4e9,0.0
ChatGPT,com.openai.chatgpt,xzzka,5,,wahh bagus banget apalagi dark jokes nya☝🏻🤓,positif,Pujian/kepuasan,3a89ec17-5b70-4ab6-aac6-fec0a797675e,0.0
ChatGPT,com.openai.chatgpt,Yafamati Talunohi,5,,sangat baik di gunakan,positif,Pujian/kepuasan,358fc1fa-06e3-452e-8509-35c6234f6fd4,0.0
ChatGPT,com.openai.chatgpt,ali murtandho,5,,lebih cepat dan bagus banget,positif,Pujian/kepuasan,13bb64d0-dd15-43cf-8df9-ea8a0299b4b3,0.0
ChatGPT,com.openai.chatgpt,Muhammad Aditya,5,,saya sangat suka sekali dengan apk ini,positif,Pujian/kepuasan,cdda55f0-93b3-43f7-ba95-cdbf2985cb05,0.0
ChatGPT,com.openai.chatgpt,Bonyol Anomali,5,,sangat membantu banget,positif,Pujian/kepuasan,4ee2357a-d938-44b0-a69f-04c12175f301,0.0
ChatGPT,com.openai.chatgpt,Teguh Widodo,5,,Mantap👍🏻 Terimakasih sangat membantu.,positif,Pujian/kepuasan,14190287-6768-49d4-8b59-84e2d33aba10,0.0
ChatGPT,com.openai.chatgpt,Dwi Wahyuni,5,,bagus sgt membantu membuat konten,positif,Pujian/kepuasan,b3c4a901-9cf4-461e-80f9-2cea441b1284,0.0
ChatGPT,com.openai.chatgpt,Dinda Rizqyna,5,,berguna banget sumpil,positif,Pujian/kepuasan,39210376-1170-427a-b61e-cc6ff0ea4f79,0.0
ChatGPT,com.openai.chatgpt,Priyanto kholik131,5,,sangat bermanfaat,positif,Pujian/kepuasan,b850f225-86b2-4a61-8ec7-280638b6bb93,0.0
ChatGPT,com.openai.chatgpt,Intan Pohaci,5,,Bagus banget bzirrrrrrrrrrrr,positif,Pujian/kepuasan,a47bfb09-8a9d-43c8-bc1c-62f64cd008ce,0.0
ChatGPT,com.openai.chatgpt,Siti Nuraini,5,,ini ko ga bisa ngedit,negatif,Bug/keluhan teknis,59c58cde-b7f3-49e8-bf7b-bc4c95a48de8,0.0
ChatGPT,com.openai.chatgpt,Hamzah Ramdani,5,,bagus banget dan paling terbaik dari pada aplikasi yang keren banget,positif,Pujian/kepuasan,bc471b4c-d2a2-40f7-86cd-1055ab3f3bea,0.0
ChatGPT,com.openai.chatgpt,Arnie Lusianie,5,,"keren ak slalu mengandalkan mu, apapun masalahku jika ak g ngerti ak lngsng tanya kamu",positif,Pujian/kepuasan,c1cf1150-4b19-4287-b9fd-974acc5131d9,0.0
ChatGPT,com.openai.chatgpt,Jaim Urut,5,,sangat bagus ginerja nya bisa untuk penyesuaian / atau guna mempertimbangkan jenis. logam .,positif,Pujian/kepuasan,006b022b-7b60-4d3d-a42f-01133848b0b1,0.0
ChatGPT,com.openai.chatgpt,Halija Wattiheluw,5,,apk nya bagus tapi harus ditingkatkan batas pemakaian nya ya,negatif,Bug/keluhan teknis,8be790fd-bdc8-412a-b4c6-4c30c70c9da7,0.0
ChatGPT,com.openai.chatgpt,Firdaus Daus,5,,the bestt kemajuan teknologi chat gpt,netral,"Netral (pertanyaan, spam, tanpa muatan)",76958289-9e3e-4e09-9876-420193f14e46,0.0
ChatGPT,com.openai.chatgpt,Ifda khanifatu Zahro,5,,aplikasi ini bisa membuat cerita menarik,netral,"Netral (pertanyaan, spam, tanpa muatan)",ae41fbca-23f1-49f8-b281-6ade05fe0711,0.0
ChatGPT,com.openai.chatgpt,ghina putriandini,5,,"bgus buat bntu bljr, btw ini jg cock buat curhat 😘🫰🏻",netral,"Netral (pertanyaan, spam, tanpa muatan)",e3af540e-539b-4d8b-9956-e6fe394558ae,0.0
ChatGPT,com.openai.chatgpt,Ina Ina,5,,aplikasi nya bagus skli sy suka🥰,positif,Pujian/kepuasan,54938ff4-07e2-414b-8457-f5faa5a75c18,0.0
ChatGPT,com.openai.chatgpt,Andi yusuf,5,,luar biasa responnys,positif,Pujian/kepuasan,cf67d8ea-870e-40cb-951c-e4901fd791b6,0.0
ChatGPT,com.openai.chatgpt,Zexion Xade,5,,membantu banget kalo ada tugas 😌,netral,"Netral (pertanyaan, spam, tanpa muatan)",69f9425f-0fc6-44fc-a2d2-65ba666c548c,0.0
ChatGPT,com.openai.chatgpt,Bocah Elek,5,,"mudah,mewah,elegan",positif,Pujian/kepuasan,69cd0af1-46d3-440f-9b06-1a890518469a,0.0
ChatGPT,com.openai.chatgpt,Khoirun Nisa,5,,suka bgt tanya dan buat gambar jadi lebih menyenangkann🎀💗,netral,"Netral (pertanyaan, spam, tanpa muatan)",94d6851a-4c92-4609-8e74-4d701774f79d,0.0
ChatGPT,com.openai.chatgpt,PAULUS Y.KORAIN,5,,luar biasa cren sekali🙏,positif,Pujian/kepuasan,d022ee55-1709-4f70-bd7b-6ae6dd5380ae,0.0
ChatGPT,com.openai.chatgpt,Asila Alifah,5,,AI nyaa lucuu ihh bisa diajaak bercanda 😜,netral,"Netral (pertanyaan, spam, tanpa muatan)",a127d029-dce6-466a-aed8-3f1dd729c035,0.0
ChatGPT,com.openai.chatgpt,Alfin esa Bonggo,5,,"bagus, sangat membantu",positif,Pujian/kepuasan,9dd2b759-8e4f-4926-a768-c75afefc3f36,0.0
ChatGPT,com.openai.chatgpt,Ratu Nabila,5,,bagusss sekaliii,netral,"Netral (pertanyaan, spam, tanpa muatan)",ad385367-dc22-4294-bb29-807711ab3259,0.0
ChatGPT,com.openai.chatgpt,alfa lia,5,,sangat bagus gampang mencari materi pembelajaran,positif,Pujian/kepuasan,0af0bb76-2ef5-4708-b624-f98c60bd62d7,0.0
ChatGPT,com.openai.chatgpt,Grace Axsel,5,,"ini bru aplikasi,,, snagt mantap",positif,Pujian/kepuasan,29cfc214-6658-4ce3-99be-78902a285a3e,0.0
ChatGPT,com.openai.chatgpt,Viviana Hara,5,,SANGAT MEMBANTU DALAM PEKERJAAN SAYA,positif,Pujian/kepuasan,64138544-1fe8-4954-9e6c-4e72bf396c32,0.0
ChatGPT,com.openai.chatgpt,Jumadi,5,,Bagus bagus gni di rate 1 hdehh,positif,Pujian/kepuasan,e03f0077-bacc-4cb1-a295-16323b5e7b68,0.0
ChatGPT,com.openai.chatgpt,Basuki Heriyanto,5,,"sangat membantu bagi kita utk membuat Poto dan edit Poto..sangat sesuai yang di harapkan,proses cepat, gratis juga",positif,Pujian/kepuasan,1f382205-60b8-41e0-bfa1-7a18abb2a94b,1.0
ChatGPT,com.openai.chatgpt,Deliana,5,,bagus tapi agak loding nya lama,positif,Pujian/kepuasan,b2f17ee6-10aa-441a-8d64-7cb40f699b52,0.0
ChatGPT,com.openai.chatgpt,Iva alviyanti,5,,"woi gimana nih, mau daftar google muter mlu, mau ndaftar lewat ketik malah gabisa di pencet sm sekali, di playstore menginstal terus, pdhal di branda apknya udah muncul, brarti udah ga menginstal dong harusnya, aneh",negatif,Bug/keluhan teknis,f0cfb4ed-b3c0-4fa7-b590-2eb67a70799a,1.0
ChatGPT,com.openai.chatgpt,andini andini,5,,sangat bermanfaat,positif,Pujian/kepuasan,afe295ec-a52e-47ab-b0b7-d4eb36d9256c,0.0
ChatGPT,com.openai.chatgpt,Yusuf New,5,,suka banget debes dah,positif,Pujian/kepuasan,21cfbd4a-72fd-43f4-9a6c-728329e038be,0.0
ChatGPT,com.openai.chatgpt,Rungkad Jamal,5,,sangat membantu untuk blajar,positif,Pujian/kepuasan,c8bd2aa8-96af-4ee3-abe2-9d6b89fb2cf5,0.0
ChatGPT,com.openai.chatgpt,maria sisca,5,,cheatGPT ajuda tebes hau atu estuda no buka materia nebe hau seidauk kompriende,netral,"Netral (pertanyaan, spam, tanpa muatan)",a4096006-501b-4c63-bf2b-5e945f20ab0b,0.0
ChatGPT,com.openai.chatgpt,Mau,5,,SANGAT SANGAT AMAT MEMBANTUUUUUU🫰😘,netral,"Netral (pertanyaan, spam, tanpa muatan)",8be11e26-c695-410a-88d7-cb82a17b7348,0.0
ChatGPT,com.openai.chatgpt,Sinar Smartphone,5,,superrr apk ini mah,netral,"Netral (pertanyaan, spam, tanpa muatan)",0c5c4077-cafe-43b8-ba83-8a7a53610bff,0.0
ChatGPT,com.openai.chatgpt,bella shintia,5,,sangat membantu terima kasih chatgpt,positif,Pujian/kepuasan,f309ae81-d4e6-4458-90b3-4a168bbeea48,0.0
ChatGPT,com.openai.chatgpt,Ais Bima,5,,good but pls create chatgpt to trust for jawaban 👍👍,netral,"Netral (pertanyaan, spam, tanpa muatan)",46808a7c-f4a5-4f2e-8057-fe765f0c92b6,0.0
ChatGPT,com.openai.chatgpt,ohim im,5,,apk nya bagus cuman trlalu mahal aja klo mau upgrade,positif,Pujian/kepuasan,b43babc7-278b-4707-8eb3-dc02caabf528,0.0
ChatGPT,com.openai.chatgpt,Arsilla Azzahra Zaina,5,,aku sukaa banget chatgpt apa apa bisaaaa love you,netral,"Netral (pertanyaan, spam, tanpa muatan)",a3dd6899-31cc-480d-bf65-3fb7221e4d9d,0.0
ChatGPT,com.openai.chatgpt,lisa,5,,"BAGUS BANGET, NGERTI PERASAAN KITA BANGET PLSSS",positif,Pujian/kepuasan,9d128c94-5f9d-4322-9c8d-40557e0da45d,0.0
ChatGPT,com.openai.chatgpt,Linanurpadilah Lina,5,,aplikasi ini sangat membantu akuu love lovee,positif,Pujian/kepuasan,845ccbe4-8400-420d-93b6-cd3eee130bdf,0.0
ChatGPT,com.openai.chatgpt,Galuh Official,5,,"bantu banget kalok ada tugas bikin buku, luvv luvv",netral,"Netral (pertanyaan, spam, tanpa muatan)",83cc9677-33d5-438f-950d-393a5b5152c4,0.0
ChatGPT,com.openai.chatgpt,Diza Amelia,5,,baguss banget bisa jadi gaul juga gitu intinya bagus lah,positif,Pujian/kepuasan,888593e6-d4c0-4513-86be-1704fad37836,0.0
ChatGPT,com.openai.chatgpt,Nay lun,5,,aplikasi ini bagus banget aku suka banget nympe dapet 100 terus aku di kelas bagus pokok nya deh nih aplikasi😍,positif,Pujian/kepuasan,df324c79-6ec5-4f00-b7ad-0b98fc7d5aec,0.0
ChatGPT,com.openai.chatgpt,Erwyn Putra,5,,mudah di ajak chat saat sepi,positif,Pujian/kepuasan,437e4457-93ed-486c-8991-07c9fb5ab663,0.0
ChatGPT,com.openai.chatgpt,Tsaqiif Rizqi,5,,MAYAN LAH.Cuman buat bantuin ngerjain pr(tapi kalo belum plis kena batasan😭),netral,"Netral (pertanyaan, spam, tanpa muatan)",9c86866f-278c-4adc-8d09-17b642b12506,0.0
ChatGPT,com.openai.chatgpt,rivana carollina,5,,suka banget hasilnya,positif,Pujian/kepuasan,525bfce7-5348-4f8d-a5a4-452629102683,0.0
ChatGPT,com.openai.chatgpt,Tuyul Aj,5,,Bagus bangettttttttt.,positif,Pujian/kepuasan,a80b29c9-5a70-471d-b810-0a80a6acb042,0.0
ChatGPT,com.openai.chatgpt,ytw hyu,5,,"bagus , keren dan gratis",positif,Pujian/kepuasan,b8e027cc-5fda-4d44-9d43-64ea4e99e7ed,0.0
ChatGPT,com.openai.chatgpt,suhada satriadji,5,,"AI paling perfect menurutku aih, tapi yah kadand"" ada bug atau error, jadinya yahh, ga hapus lagi dowload lagi, gitu deh, tapi tetep perfect kok aman aja",positif,Pujian/kepuasan,24e5d5e1-1e02-4ba8-b1be-63d54104d318,1.0
ChatGPT,com.openai.chatgpt,Satria Fajar,5,,"Apk ini bantu saya untuk mengerjakan tugas dan aktivitas harian lain nya, sangat hebat!",netral,"Netral (pertanyaan, spam, tanpa muatan)",2b6452b7-681d-46b4-ad1b-8237403cf0d9,0.0
ChatGPT,com.openai.chatgpt,Rini Anggra,5,,kaya curhat sama besti tapi bedanya ini tanpa bocor dan pastinya ngasih solusi sedetail dan sepaham apa yg kita utarakan,netral,"Netral (pertanyaan, spam, tanpa muatan)",2a686947-ded5-4a4b-a05e-bd1d5b6dc735,0.0
ChatGPT,com.openai.chatgpt,minjel murni,5,,saya senang memakai aplikasi ini,positif,Pujian/kepuasan,413b257a-8625-4314-8246-c98723307574,0.0
ChatGPT,com.openai.chatgpt,Keyla Putri,5,,"sangat bagus, apa yang diinginkan tidak jauh dari ekspektasi",positif,Pujian/kepuasan,37d96515-72a6-4081-a618-12773eb4d4e7,0.0
ChatGPT,com.openai.chatgpt,Cod Gad,5,,bagus dan aplikasi chat gpt ini sangat membantu,positif,Pujian/kepuasan,d6dc5ae3-cf63-4bf8-a1ed-8c09464e4f16,0.0
ChatGPT,com.openai.chatgpt,Melly Harianja,5,,"hidup ini seperti sungai terkadang deras, terkadang tenang. aplikasi ini sangat membantu.",positif,Pujian/kepuasan,1136fcb3-ce5b-4090-a144-e81989af9a4d,0.0
ChatGPT,com.openai.chatgpt,Dede Par,5,,sangat bagus aplikasinya,positif,Pujian/kepuasan,fa011c2e-10c3-4d16-9e8a-25a5bc70dea5,0.0
ChatGPT,com.openai.chatgpt,Dikha Tanjung1995,5,,keren sangat membantu,positif,Pujian/kepuasan,ce5786fb-46cc-4e1d-94ca-f2fd626b1a84,0.0
ChatGPT,com.openai.chatgpt,Oppo Tsa,5,,"suka banget sama jawabannya, pokoknya dia bikin aku sadar dari semua yang aku lakuin dan selalu ngasi saran yang cocok di karakter aku",positif,Pujian/kepuasan,0ed83280-e54b-482c-8254-aab1515304df,0.0
ChatGPT,com.openai.chatgpt,Harimbi Citra,5,,Lucuuuu bisa diajak ngobrol 😭🫵 Berasa kek temen sendiri 💐🍄 Gas kasih bintang 5 gess 🐯🙌🏻,netral,"Netral (pertanyaan, spam, tanpa muatan)",f34509b4-6510-48d3-aaed-a38dc5428fe1,0.0
ChatGPT,com.openai.chatgpt,Atika solehah,5,,cocok banget buat curhat+ide² yang menarik,netral,"Netral (pertanyaan, spam, tanpa muatan)",40da263d-8523-4056-b384-11196e0d1fd5,0.0
ChatGPT,com.openai.chatgpt,Kaila Kaila,5,,bisa membantu kita untuk tugas tugas yang sulit dan bisa di tanya apa saja,negatif,Kritik/emosi negatif,e9b3de4e-4990-40df-af2a-250cdd39ec7d,0.0
ChatGPT,com.openai.chatgpt,Dama Yanti,5,,untuk chatgpt tolong ya jangan lama²dan harus sesuai dengan teks ny 🙏🏻,netral,"Netral (pertanyaan, spam, tanpa muatan)",5884f0f7-7940-4d1f-b682-bc735b67c64c,0.0
ChatGPT,com.openai.chatgpt,Kartika Dewi,5,,sangat sangat membantu,positif,Pujian/kepuasan,b574badf-8c83-4320-9f5e-1677ae52fd83,0.0
ChatGPT,com.openai.chatgpt,Azka Alnoyama,5,,"sangat bagus bisa curhat,dan ngerjakan pr bisa semuanya sangat bagus👍👍👍👍👍 saya pakai apps ini 2 tahun bagus nian tapi tolong kalu kirim foto jangan ada batasnya cuma itu aku komplain satu lagi kalo buat gambar lamo nian bisa 2 hari cuma itu yang lainnya bagus👍",positif,Pujian/kepuasan,123eeca7-e290-4b8e-86ec-504324e25ee2,1.0
ChatGPT,com.openai.chatgpt,Sunardi,5,,cakep untuk belajar,positif,Pujian/kepuasan,bc0e9be1-3238-4178-909d-a08838db6fc6,0.0
ChatGPT,com.openai.chatgpt,Nasrullah Abdullah,5,,mohon pelayanan terbaik,positif,Pujian/kepuasan,cebbaf33-78b5-4347-bb17-cc6d137fc8c6,0.0
