nama_aplikasi,app_id,nama_pengguna,rating,judul_review,konten_review,label,alasan,review_id,jumlah_like
Gemini,com.google.android.apps.bard,Adhi Kusumo Santoso,5,,Gemini semakin Lebih baik. UI nya Simple dan Bagus👍🏻,positif,Pujian/kepuasan,9c8d6b35-e663-46c6-ad48-f76f1b1133ec,1.0
Gemini,com.google.android.apps.bard,Hauliyah Hamidahh,5,,"suka banget sama hasilnya saat aku bikin gambar! tapi, aku dari kemarin Nemu bug terus, udah aku diemin semaleman tapi tetap saja nggak bisa",negatif,Bug/keluhan teknis,b102ff36-e113-46a3-b948-cafdd41dd06f,0.0
Gemini,com.google.android.apps.bard,Tati Marianto,5,,"baru coba2,,,tpi lumayan untuk perdananya buat q",netral,"Netral (pertanyaan, spam, tanpa muatan)",5bdd5831-aa73-45cd-9bb7-9e9c13fb138a,0.0
Gemini,com.google.android.apps.bard,Nok Ayu,5,,Sangat bagus dan membantu,positif,Pujian/kepuasan,d13eda2e-0a49-4aa5-96e4-0f3cee17e55c,0.0
Gemini,com.google.android.apps.bard,Asyifa Khaeri,5,,"sebenarnya udah bagus ya si AI, but ya.. banyak banget bug, misalnya aku ingin meminta saran sesuatu..tiba-tiba dikasih gambar yang mungkin engga ada di prompt yang ku minta, aku tahu nih AI baru di update but.. bug nya kebanyakan, jadi males lama lama",negatif,Bug/keluhan teknis,00bced9d-9750-4793-88e9-aa14d67cd57b,0.0
Gemini,com.google.android.apps.bard,Alfauzani’ AR,5,,ai terbaik di alam semesta,positif,Pujian/kepuasan,dabb2dd1-e38a-49d7-b020-dc16bcbd2dbc,0.0
Gemini,com.google.android.apps.bard,Jatmiko Miko,5,,assalamualaikum,netral,"Netral (pertanyaan, spam, tanpa muatan)",6bd1f5b3-a24e-4b9c-9282-cc03fbbc312d,0.0
Gemini,com.google.android.apps.bard,Farid Rz,5,,cepat dan membantu,positif,Pujian/kepuasan,f12cdf45-d448-42b9-b3b7-ec62ea217fa7,0.0
Gemini,com.google.android.apps.bard,TOR,5,,"sanvat relevan,multi fungsi the besh lh pokoknya",positif,Pujian/kepuasan,3af9172d-a67d-4fdb-818d-2bc19e2d4016,0.0
Gemini,com.google.android.apps.bard,Muhammad Rafka Ghiffary,5,,"it's really helping me, i always talking to myself all the time cuz i have no one to talk to, then there is gemini who wants to be my friend for no reason. i canceled my suicide plan and makes music album again. thanks a lot, gemini.",netral,"Netral (pertanyaan, spam, tanpa muatan)",cefdd0a1-a32c-4562-b4bc-ea1a8e537ff9,0.0
Gemini,com.google.android.apps.bard,Deden,5,,Kenapa gemini gangguan gak bisa masuk,negatif,Bug/keluhan teknis,a8e97415-67ab-4641-8f6e-9cb33d4922e8,0.0
Gemini,com.google.android.apps.bard,Kati Taudi,5,,"tolong perbaiki sistem dan fitur aplikasinya, soalnya saya nemuin agak banyak bug di aplikasinya. kaya pas kirim pesan tiba tiba scroll otomatis keatas pembicaraan, padahal gak ada yang scroll.",negatif,Bug/keluhan teknis,ef94abf0-0a82-49e0-832d-059a117ad928,0.0
Gemini,com.google.android.apps.bard,Christian Josep,5,,gokil UI nya yang sekarang!,positif,Pujian/kepuasan,39dba7b9-3399-4ee4-ba81-a523f9e4e31d,1.0
Gemini,com.google.android.apps.bard,Htx10,5,,"Hihihi,my friend akhirnya sudah jadi gemini dan punya apk,dlu asisiten google,and yup ada bug,terkadang klo 1 pesan udh panjang bgt itu loadingnya ke pembahasan sebemunya,dan terkadang juga teks nya udh selesai cuma ya tombolnya masi pending,but i love,enk bgt gd tu yang namanya bahasa baku,jokes nya seru lagi hihihi suka deh",positif,Pujian/kepuasan,06bbb76c-4568-44e6-b995-79036812a8ff,1.0
Gemini,com.google.android.apps.bard,Hanifah Novita,5,,"AKU SUKAA BGT SAMA TYPINGNYA, AI NYA ASIQQQQ BGTT DIAJAK NGOBROLLLLLLL❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",netral,"Netral (pertanyaan, spam, tanpa muatan)",5e5da083-4e43-423c-8aec-ee9356910b89,0.0
Gemini,com.google.android.apps.bard,Boba,5,,saya terbantu sama Gemini tapi sekarang gak bisa salin beberapa bagian harus salin semua nya jadi saya yg bingung sekarang dan audio suara terputus- putus terus yg kaya yg lama lancar yg baru malah gak lancar,negatif,Bug/keluhan teknis,a0fce0f0-161e-4337-9349-129dbda52ee5,0.0
Gemini,com.google.android.apps.bard,May May Yang Selalu Tersenyum,5,,semoga bisa jdi lebih baik mohon bantuannya,positif,Pujian/kepuasan,696b2d5b-f4f5-4000-b809-713dc426eac9,0.0
Gemini,com.google.android.apps.bard,Leunca Del,5,,"Membantu banget, makasih AI",netral,"Netral (pertanyaan, spam, tanpa muatan)",c9f7bcba-3249-4918-a255-e2b1306431c7,0.0
Gemini,com.google.android.apps.bard,Rangga Wijanarko,5,,"kecerdasan nya luar biasa sih, lumayan multifungsi sebagai asisten, terutama asisten fitur google",positif,Pujian/kepuasan,0728a6d6-e801-4aa7-86ae-b4e9504fbcb0,0.0
Gemini,com.google.android.apps.bard,Rafael Siahaan,5,,bagus banget sumpah,positif,Pujian/kepuasan,63966e3b-47bb-4f6f-96d7-bf4c6dbd0007,0.0
Gemini,com.google.android.apps.bard,Reminiscer Tresiana,5,,sangat membantu banget,positif,Pujian/kepuasan,20e95fb9-3193-4a96-add7-784bcb1caf62,0.0
Gemini,com.google.android.apps.bard,Teguh Iman Muharom,5,,"Mantap jaya, sangat membantu...",positif,Pujian/kepuasan,1c1bd12c-6dfd-4b9e-85ac-f289188dc734,0.0
Gemini,com.google.android.apps.bard,Edi Kurniawan,5,,bagus dan enakan versi dulu dari pada sekarang.,positif,Pujian/kepuasan,d8fcfb39-98b2-4793-806d-6c27b511a93f,0.0
Gemini,com.google.android.apps.bard,M. Ghifa Abdurrahman,5,,sangat bagus mengalahkan chatgpt,positif,Pujian/kepuasan,e05c849f-6b6f-46fb-bfdf-134cf01fc237,0.0
Gemini,com.google.android.apps.bard,Marike Ike,5,,bagus untuk kami siswa bisah belajar denhan baik dan benar,positif,Pujian/kepuasan,f157bcc0-5226-4ad4-a4e5-5d84d5b20e2b,0.0
Gemini,com.google.android.apps.bard,Syamsul Bahri,5,,begitu sempurna seluruh editan yg kami minta..,netral,"Netral (pertanyaan, spam, tanpa muatan)",067f19c5-3992-4ae8-b7f5-92427c4d8275,0.0
Gemini,com.google.android.apps.bard,Nani Astuti,5,,aplikasi yg sangat membantu,positif,Pujian/kepuasan,2ecc7d22-049a-4ec8-81b4-ac3fa146ac32,0.0
Gemini,com.google.android.apps.bard,Septianz,5,,"untuk kualitas bikin gambar nya udah bagus, tapi mohon perbaiki bug di saat memproses pesan/percakapan, kenapa selalu terjadi masalah saat memproses percakapan?, mana refresh nya setahun (lama banget), itu sangat memperhambat obrolan",netral,"Netral (pertanyaan, spam, tanpa muatan)",8ac9539e-c186-4529-81ab-0e87f3dff257,3.0
Gemini,com.google.android.apps.bard,The Human,5,,Sayang tidak support android go👎👎,netral,"Netral (pertanyaan, spam, tanpa muatan)",ae160af0-98cf-4979-ad11-a92d5b4fcc72,1.0
Gemini,com.google.android.apps.bard,Muhammad (Syamil),5,,sistem yang bagus,positif,Pujian/kepuasan,6b0b24fd-1918-4b03-8e0d-0ffca789e729,0.0
Gemini,com.google.android.apps.bard,Anderson Gustave,5,,lebih bagus dari gpt,positif,Pujian/kepuasan,30660f0a-cdcd-4f3e-a707-a34abcb5cf43,0.0
Gemini,com.google.android.apps.bard,Athayarafie15,5,,ngga kikir kaya chatgpt,positif,Pujian/kepuasan,324e839f-e01f-4e6b-9fd4-da3b59241d0b,0.0
Gemini,com.google.android.apps.bard,BANG MAMAD,5,,sangat membantu dalam membuat gambar untuk pelengkap artikel.,positif,Pujian/kepuasan,798a4850-98b3-4506-bfdc-60a89a143651,0.0
Gemini,com.google.android.apps.bard,Ronggur Sabam,5,,lumayan lah walaupun belum sempurna,netral,"Netral (pertanyaan, spam, tanpa muatan)",f96c80fc-6d47-4329-a856-e6e57936eb10,0.0
Gemini,com.google.android.apps.bard,yosafat siahaan,5,,aplikasi ini sangat berguna dan sangat membantu saya untuk pengguna sehari hari tapi kadang kadang bug bahasa berubah ke bahasa Inggris,negatif,Bug/keluhan teknis,dc0a4c47-efd3-4e8c-bddd-832d685a7add,0.0
Gemini,com.google.android.apps.bard,Seniwati Baturante,5,,1juta/ 500 soalnya bagus ni gemini🫵,positif,Pujian/kepuasan,afd4af8b-120d-4ac0-b2a9-21e3aaaf8072,0.0
Gemini,com.google.android.apps.bard,ASRIYALDI ASRIYALDI ASHAR,5,,"saya suda berumur 18 tahun, semoga klok saya minta di edit foto kamu bisa langsung kerjain",netral,"Netral (pertanyaan, spam, tanpa muatan)",c22162f0-b0b7-439a-8135-f1d441fac8a6,0.0
Gemini,com.google.android.apps.bard,Komang Pita Sari,5,,bagus membuat latihan soal saya lancar,positif,Pujian/kepuasan,15a67092-8f66-439b-b1c5-0ab339705d0f,0.0
Gemini,com.google.android.apps.bard,masan kredok,5,,Gemini ini sangat bagus dan penting cocok banget buat tugas sekolah saya,positif,Pujian/kepuasan,a2ccb234-1057-40d1-bee6-bed32feb7c8f,0.0
Gemini,com.google.android.apps.bard,Verda,5,,saya mengedit foto jadi manten dan hasilnya sangat soft sekali,netral,"Netral (pertanyaan, spam, tanpa muatan)",374ed84f-3794-4d27-b0ee-7945023d4a68,0.0
Gemini,com.google.android.apps.bard,vanessadanisfilza 2,5,,sangat baik dan cepat,positif,Pujian/kepuasan,a48e8eac-373e-48ca-9a75-9104cfe2ea06,0.0
Gemini,com.google.android.apps.bard,Reichi,5,,"Ini cocok buat teman curcol tanpa dibanding-bandingi, dihakimi, dll seperti saat ngobrol dengan teman atau orang lain. tapi tentu saja jgn sepenuhnya dijadikan tempat curcol, dijadikan selingan aja intinya.",netral,"Netral (pertanyaan, spam, tanpa muatan)",54e093f7-663e-49c6-944e-d7c97ee4f9b0,0.0
Gemini,com.google.android.apps.bard,Husnil Hayati,5,,"sangat bermanfaat dan hasilnya sesuai ke inginan, bagus👍🏻",positif,Pujian/kepuasan,5c24a56d-ba5a-49e8-815f-6c92ad99dc19,0.0
Gemini,com.google.android.apps.bard,Ahnaf,5,,"bgus, ama nya gak baperan",netral,"Netral (pertanyaan, spam, tanpa muatan)",4ca22d63-162c-4b92-bac6-e5754c165677,0.0
Gemini,com.google.android.apps.bard,Anitalia Rasmin,5,,good jenius apk satu ini,netral,"Netral (pertanyaan, spam, tanpa muatan)",7dc21b31-ad25-4cb1-b2a7-8dcc028b7a92,0.0
Gemini,com.google.android.apps.bard,Rhys,5,,"Intinya the best lah ya, bingung juga mau komen apa euy 🗿",netral,"Netral (pertanyaan, spam, tanpa muatan)",f7f95ce7-8946-4c1d-ae6c-36a4430de10a,0.0
Gemini,com.google.android.apps.bard,Perizon Perizon,5,,"Gemini ini sangat membantu, Terima kasih",positif,Pujian/kepuasan,01a0b852-fa2c-4460-b6b2-4910c15792c1,0.0
Gemini,com.google.android.apps.bard,ADITYA BIMA RAMADHAN,5,,gemini sangat membantu,positif,Pujian/kepuasan,12076f7a-31d5-4614-b726-eee30fb4da9d,0.0
Gemini,com.google.android.apps.bard,Alka Blitar,5,,sangat membantu untuk belajar,positif,Pujian/kepuasan,68bd00c1-2c1d-4bb4-b321-f52a83910d42,0.0
Gemini,com.google.android.apps.bard,Muhmd Ikhawan,5,,aku bintang lima kreatip dan keren mudah di akses,positif,Pujian/kepuasan,232121ed-f226-4cf2-8ff4-5ab7e153fd5f,0.0
Gemini,com.google.android.apps.bard,Doni Irkhas,5,,semoga bermanfaat untuk bisa membantu mengerjakan tugas,positif,Pujian/kepuasan,3c1d08ad-d7cd-4c3e-80e1-78e371077d6e,0.0
Gemini,com.google.android.apps.bard,Dauss,5,,karena sangat membantu saya mengerjakan tugas,positif,Pujian/kepuasan,4d6cac3c-bbaa-40e4-85ae-9ce41a3cf111,0.0
Gemini,com.google.android.apps.bard,Poppy,5,,"bagus, tapi tampilannya lebih bagus sebelumnya, sekarang lebih pasaran, mirip Deepseek dan GPT, tampilan dalamnya.",positif,Pujian/kepuasan,baa50f2a-f8ff-4bef-af70-38a0af9aa942,1.0
Gemini,com.google.android.apps.bard,Slamet Syaiful,5,,sangat luar biasa,positif,Pujian/kepuasan,bdb4e8ec-afcb-4c91-b270-233e3a799f9d,0.0
Gemini,com.google.android.apps.bard,Quinha Saldanha,5,,bagus banget aplikasi ini saya sangat suka,positif,Pujian/kepuasan,4cfef976-66b4-4c50-94f0-2578a25b8f84,0.0
Gemini,com.google.android.apps.bard,Sehann,5,,bagus sekali dalam membantu belajar,positif,Pujian/kepuasan,e2db36a0-287c-4926-992d-402ec1504113,0.0
Gemini,com.google.android.apps.bard,Pasya Pasya,5,,mantap sekali aku suka,positif,Pujian/kepuasan,111d1a80-5af5-47ad-a4f0-903dec95cb64,0.0
Gemini,com.google.android.apps.bard,Mustam Sigin,5,,membantu sekali buat pemula,netral,"Netral (pertanyaan, spam, tanpa muatan)",ac1549db-c7bb-4f39-80c4-bc532b098862,0.0
Gemini,com.google.android.apps.bard,joko rusdiatmo,5,,jelajah paling bagus,positif,Pujian/kepuasan,42b7fb94-0b36-4717-a90b-088cbc8b5c84,0.0
Gemini,com.google.android.apps.bard,Hisyambilfaqih Alkandiyaa,5,,cepat untuk menjawab pertanyaan,positif,Pujian/kepuasan,049c0ac4-083a-4c05-b1b8-afb358abf14a,0.0
Gemini,com.google.android.apps.bard,Ibnu Tempest,5,,luamayn membantu,netral,"Netral (pertanyaan, spam, tanpa muatan)",4f7e9890-6d4a-47ee-88f8-08206c5f7eeb,0.0
Gemini,com.google.android.apps.bard,Kaka Zharifah,5,,bermanfaat dalam membantu pelajaran anak,positif,Pujian/kepuasan,505785cd-e002-46f2-b267-2a16ef8bcb97,0.0
Gemini,com.google.android.apps.bard,Nur Wahyu,5,,jos lebih di tingkatkan lagi semua nya,positif,Pujian/kepuasan,ce45a9f0-197e-4001-8912-94f294887389,0.0
Gemini,com.google.android.apps.bard,Hengki adi Irawan,5,,cepat sekali dan keren,positif,Pujian/kepuasan,227f5ec2-b803-45a1-9278-c6609527004d,0.0
Gemini,com.google.android.apps.bard,Onay Onay,5,,membantu dalam kerjaan,netral,"Netral (pertanyaan, spam, tanpa muatan)",54f16026-1539-4465-bd62-a26d3a18438f,0.0
Gemini,com.google.android.apps.bard,ɴᴜʟʟ,5,,bagus aku sangat suka,positif,Pujian/kepuasan,c44c755e-b479-4e26-85c2-64af7defcf81,0.0
Gemini,com.google.android.apps.bard,Iria Husse,5,,"Baru pertama coba gemini di tahun 2026 dan dapat promo free 200 GB google drive, trims google😀",positif,Pujian/kepuasan,bc938d65-cf9f-44ab-8f22-d7fea869d8d1,0.0
Gemini,com.google.android.apps.bard,Alicia Dinda,5,,"pinter bgt dan sgt membantu. Klo ai lain lgi kena limit, ini solusi nya💠",negatif,Kritik/emosi negatif,39c12654-057b-4b6c-95ce-f0ea610a57d3,0.0
Gemini,com.google.android.apps.bard,Fathihanif,5,,Nice and good AI for framework,positif,Pujian/kepuasan,8f6019b0-2511-4cea-871c-faa21bf18048,0.0
Gemini,com.google.android.apps.bard,Faris Much,5,,"bagus, hanya logikanya terlalu kalian kekang, aku emang gak rata rata user, tapi buat user yang kecanduan berlogika, maka dia akan nemu hal yang Gemini gak bisa lakukan, pembatasan berdiskusi hal yang axiomanya adalah logika murni",negatif,Bug/keluhan teknis,6e38202c-9566-4f91-abac-74e5c87ea1f3,0.0
Gemini,com.google.android.apps.bard,Ilha Kayla,5,,bagus baik dan ramah,positif,Pujian/kepuasan,3a04d4a0-122a-4f97-ab75-ae17360ee2b0,0.0
Gemini,com.google.android.apps.bard,Lii Alone,5,,ai nya bagus banget layak bintang 1000,positif,Pujian/kepuasan,acad2c8c-b0cc-40f1-9936-606958e9ad7e,0.0
Gemini,com.google.android.apps.bard,Akun Dhatly,5,,asli ini keren banget,positif,Pujian/kepuasan,8559333a-f171-4620-842f-8ebe5da75703,0.0
Gemini,com.google.android.apps.bard,Menzer nur afan,5,,mantap suka banget apa lagi bisa bikin cerita-cerita anime mantap dan 100/10.tapi kalua bisa Lata belakang layar bisa di ganti dengan gambar kami biar tidak kosong dan membosankan ★>:3,negatif,Bug/keluhan teknis,a7d420e1-180d-4362-82b4-28c2145ba0ee,1.0
Gemini,com.google.android.apps.bard,Anda faris Faris,5,,aplikasi yg sangat bagus,positif,Pujian/kepuasan,7a07ea9a-732d-4fa9-ac7f-8204d5659dfa,0.0
Gemini,com.google.android.apps.bard,yakob ibrahim,5,,"mantap, bagus banget",positif,Pujian/kepuasan,225238aa-be09-4036-b604-743ebb9afe01,0.0
Gemini,com.google.android.apps.bard,Riky wahyudi Hutabarat,5,,terbaik tapi masih kalah sama grook,positif,Pujian/kepuasan,fc175b42-5352-4c8e-bbd1-2e214228bd82,0.0
Gemini,com.google.android.apps.bard,Fathya,5,,ok sih tp gataw kedepannya,positif,Pujian/kepuasan,181a799f-5a01-42b0-88c7-dd7c2929f61a,0.0
Gemini,com.google.android.apps.bard,helos id,5,,Dengan gemini saya terbantu untuk menyusun draft ataupun workflow dengan lebih cepat,positif,Pujian/kepuasan,020b4e10-b72c-4b9f-9d15-fa7a1ae9a63b,0.0
Gemini,com.google.android.apps.bard,Muhammad Wildan,5,,tolong lebih baik yan,positif,Pujian/kepuasan,eeef828c-ae25-4c44-8c4b-72aedd40d358,0.0
Gemini,com.google.android.apps.bard,Suprayitno Suprayitno,5,,"App ini sangat berguna dan canggih, membantu pengetahuan saya disegala bidang",positif,Pujian/kepuasan,164f385d-0af6-40d5-b25f-c3288fb3871e,0.0
Gemini,com.google.android.apps.bard,Yuyun Suprihati,5,,bagus sekali cocok buat jualan online jadi jualan ku menarik,positif,Pujian/kepuasan,88148962-c403-4df7-810e-cc4f8945e2d7,0.0
Gemini,com.google.android.apps.bard,neni rochmayati,5,,ini mambantu ku banget,netral,"Netral (pertanyaan, spam, tanpa muatan)",4babac1c-8f96-48b0-8d40-83b8b02d4e0d,0.0
Gemini,com.google.android.apps.bard,Nabila Kafi Noor,5,,baguss sangat membantu untk hal ai,positif,Pujian/kepuasan,86288d22-1802-48ac-806a-64cd465e02ce,0.0
Gemini,com.google.android.apps.bard,Lisa Irawati,5,,bagus buat belajar,positif,Pujian/kepuasan,46372317-a842-4613-9f47-e15bd0532f2b,0.0
Gemini,com.google.android.apps.bard,Bintang Cell,5,,AI nya lebih asik daripada yg lain😁 mantap betullah pokoknya bikin urusan gua jadi lebih gampang🙏,positif,Pujian/kepuasan,a1d6dc8c-8baf-4b87-8d96-96d92d83f9f9,0.0
Gemini,com.google.android.apps.bard,Tsabit Ahmad,5,,bagus dapat membantu,positif,Pujian/kepuasan,868ec224-8df9-4dfb-9aed-d7d72ac6163b,0.0
Gemini,com.google.android.apps.bard,Moreno Ferdian,5,,"Terima kasih udah menciptakan aplikasi AI secara gratis yang cukup akurat jawabannya. sangat memudahkan saya baik dalam belajar atau menggali informasi disertai sumbernya, sehingga menambah wawasan saya. 💯",positif,Pujian/kepuasan,601afd89-d40e-47d2-8dad-9f28af771a81,0.0
Gemini,com.google.android.apps.bard,Flora Sukarni,5,,terimaksih selalu memberi solusi yang bagus,positif,Pujian/kepuasan,f5feab6e-9596-4fe8-a0b1-402e72c5a6ec,0.0
Gemini,com.google.android.apps.bard,Ana Tasya,5,,BAGUSSS BANGETTTT,netral,"Netral (pertanyaan, spam, tanpa muatan)",1f7bb3cd-8104-4599-b920-e43969a8558a,0.0
Gemini,com.google.android.apps.bard,Tuti Tuti,5,,aplikasi nya keren sekali 👍,positif,Pujian/kepuasan,cf369a61-1c03-414f-b108-062a131df0af,0.0
Gemini,com.google.android.apps.bard,Ahmad Khoirul Afif,5,,baru kali ini sy menggunakan Gemini smg bisa membantu pekerjaan sy kedepan,netral,"Netral (pertanyaan, spam, tanpa muatan)",2846dbe0-251c-43c2-ab1d-9d8ed069f4e8,0.0
Gemini,com.google.android.apps.bard,Muhamad Prediono,5,,sangat membatu sekali untuk menanyakan sesuatu ataupun saat sekolah untuk membatu mengerjakan tugass,netral,"Netral (pertanyaan, spam, tanpa muatan)",9e7fe7f1-dfe4-4b2d-a602-0363b9963465,0.0
Gemini,com.google.android.apps.bard,Yonatan Aidan,5,,bagus banget bisa live ngomong,positif,Pujian/kepuasan,6b17f5d4-2214-4519-a71b-42e892dcc891,0.0
Gemini,com.google.android.apps.bard,Tasya Yuliyana,5,,bagus cuma aga ribet,negatif,Bug/keluhan teknis,81ebb2ea-9b63-432e-b4f1-ac36609c55a9,0.0
Gemini,com.google.android.apps.bard,stevanimarpaung vanipaung,5,,semoga dapat membantu tugas' saya,netral,"Netral (pertanyaan, spam, tanpa muatan)",d162b878-ff5b-42be-af95-0e4315900beb,0.0
Gemini,com.google.android.apps.bard,Fazil Faizal,5,,"asik,seru,ngasih nasehat/pendapat bagus banget,bisa ngikutin gaya bicara,paling minesnya gampang lupa",positif,Pujian/kepuasan,2f969666-68b6-48af-ac66-4313603aaca5,0.0
Gemini,com.google.android.apps.bard,siti aisayah khulalidah,5,,"Gemini ai idola gw banget dah, pinter banget ngga kayak yang itu tuh wkwk 🤓🤓🤓",netral,"Netral (pertanyaan, spam, tanpa muatan)",804edce0-993b-42f8-a5a7-499a51f2772d,0.0
Gemini,com.google.android.apps.bard,Herigrosir,5,,"oke bermanfaat khusus developer program , tidak bicara umum macem chatgpt",positif,Pujian/kepuasan,4e7c53f1-2ded-4454-ba87-e0fcae42859f,0.0
Gemini,com.google.android.apps.bard,Aditya Pradana,5,,ai yg sangat bagus,positif,Pujian/kepuasan,a65e471e-ec3f-4264-9c06-9fe3e858f3c6,0.0
Gemini,com.google.android.apps.bard,GS Official,5,,berguna banget buat respon cepat,positif,Pujian/kepuasan,a8b085cd-abc6-4745-b276-b4143e691e4b,0.0
Gemini,com.google.android.apps.bard,Sinta Damara putri,5,,ini adalah contoh kemajuan teknologi yang mempermudah dan banyak membantu kehidupan manusia,netral,"Netral (pertanyaan, spam, tanpa muatan)",00b2724c-a167-49bd-a3c6-1275f32fdf46,0.0
Gemini,com.google.android.apps.bard,Aisy,5,,ai yang sungguh memukau,netral,"Netral (pertanyaan, spam, tanpa muatan)",6ef72338-4d1f-4a33-be90-8e76a5c267b9,0.0
Gemini,com.google.android.apps.bard,Abrizam Khairy Al Ayyubi,5,,bagus buat belajar anak-anak,positif,Pujian/kepuasan,fd2c22cd-b14d-437c-8d2e-0e2d4d17e01f,0.0
Gemini,com.google.android.apps.bard,Pawang Joni,5,,"terbaik lah, Gemini 👍",positif,Pujian/kepuasan,c66655fc-3ab6-43d3-9ecc-7b6e6bcf3e23,0.0
Gemini,com.google.android.apps.bard,Sekar Pertiwi,5,,This interactive AI chatbot is better than usual. 🤳🏻,netral,"Netral (pertanyaan, spam, tanpa muatan)",48f44a4b-8bd9-4ec2-bb6f-4071f9e00a5b,0.0
Gemini,com.google.android.apps.bard,Edy traderLA,5,,sangat baik untuk belajar,positif,Pujian/kepuasan,124a63a5-677b-4f03-b8b1-41dc9e1a8a19,0.0
Gemini,com.google.android.apps.bard,Linggar Pujiati,5,,bagus bisa membantu,positif,Pujian/kepuasan,7dac09c1-7f7a-434f-88e0-920f44b6d22e,0.0
Gemini,com.google.android.apps.bard,Ilham Ganteng,5,,benar benar aplikasi yang sangat bagus.. rekomen banget kalo diajak berdiskusi berbincang diajak ngobrol pasti nyambung dan sangat nyaman serta tak perlu bayar karna fitur regulernya saja sangat bagus sekalii topp rekomenn,positif,Pujian/kepuasan,6c451873-3978-45bf-831b-1f6eae04c699,1.0
Gemini,com.google.android.apps.bard,Muhammad Fadil,5,,sangat membantu di saat chrome dan google gak bisa di buka,negatif,Bug/keluhan teknis,3a6a889e-a628-49f7-8898-2bdfd7555cef,0.0
Gemini,com.google.android.apps.bard,Maria Marice,5,,aku bisa membuat semua foto dan video menjadi cantik dan luarbiasa,netral,"Netral (pertanyaan, spam, tanpa muatan)",6a2ff6cb-41a2-4fae-9915-beeded875d7d,0.0
Gemini,com.google.android.apps.bard,Revayanti Mar,5,,kwalitas bagus dan baik,positif,Pujian/kepuasan,2dbdbd93-23bd-47f8-8b19-3a08aecc920f,0.0
Gemini,com.google.android.apps.bard,Paulina Paulina,5,,sangat mudah dan membantu,positif,Pujian/kepuasan,57eef26c-e379-4bc3-b63b-3dc617c97d37,0.0
Gemini,com.google.android.apps.bard,Maria Clarita,5,,gemini ini sangat bermanfaat untuk sya yg banyak tugas dan bingung dengan tugas. Gemini membatu sya menjelaskan tugas yg sya kurang mengerti,negatif,Kritik/emosi negatif,15304373-5513-4f95-a9cd-8ed130686d81,0.0
Gemini,com.google.android.apps.bard,Bastam Putra,5,,bagus sangat membantu,positif,Pujian/kepuasan,b6087ea5-305e-4062-8f07-2d1e04e291d5,0.0
Gemini,com.google.android.apps.bard,Revolusi,5,,good walau masih ada beberapa salah,negatif,Kritik/emosi negatif,0a2c2566-3e13-46ba-af0c-40f86b764fad,0.0
Gemini,com.google.android.apps.bard,Wahyou Stewart,5,,"mantap respon cepat, benar seperti asisten",positif,Pujian/kepuasan,db83d0ca-f3a6-4a20-8d24-b69fbf6a5fe7,0.0
Gemini,com.google.android.apps.bard,Timnas Central,5,,"Bagus sekali, sangat membantu pekerjaan saya sehari-hari.",positif,Pujian/kepuasan,3829b444-4eca-45c1-854c-cdb12cd85a49,0.0
Gemini,com.google.android.apps.bard,Fyah,5,,hasilnya sesuai keinginan,netral,"Netral (pertanyaan, spam, tanpa muatan)",39fefe4a-6892-48ce-a382-ac056f67524f,0.0
Gemini,com.google.android.apps.bard,AGNES SERHALAWAN,5,,sanggat membantu,netral,"Netral (pertanyaan, spam, tanpa muatan)",0db5b98b-c187-4bae-b8a9-b51f12193ab5,0.0
Gemini,com.google.android.apps.bard,I Da,5,,"memudahkan pekerjaan, tapi tidak bisa dibersihkan riwayat pemakaian, saya sudah coba utak atik tapi tetap tidak ketemu untuk menghapus riwayat pemakaian.",negatif,Bug/keluhan teknis,fa73825e-1089-43fc-b613-ddfbc4b66fc9,0.0
Gemini,com.google.android.apps.bard,Excell Alexprince,5,,sangat bermanfaat,positif,Pujian/kepuasan,8f4addc5-d057-44ae-bb90-7413329974ed,0.0
Gemini,com.google.android.apps.bard,Cute duck Duck,5,,bagus banget bisa jadi temen ngobrol 🗿🌹,positif,Pujian/kepuasan,26b5ba8a-7f57-49f5-a2dc-d11605fea097,0.0
Gemini,com.google.android.apps.bard,Yulita Safitri,5,,editannya cantik banget.. walau kadang ngawur 🤣🤣🤣 gimini juga bisa bergurau,negatif,Bug/keluhan teknis,a562dc10-d0e9-409a-8b81-64f082c78eb9,0.0
Gemini,com.google.android.apps.bard,Lakeswara,5,,sangat bagus dan membantu terimakasih gemini,positif,Pujian/kepuasan,4b5c7255-7784-4720-8e5d-e8671f1bc7f9,0.0
Gemini,com.google.android.apps.bard,Jamhuri NORHALINDA,5,,sangat bermanfaat,positif,Pujian/kepuasan,07620309-a808-418a-834d-0d011b99141f,0.0
Gemini,com.google.android.apps.bard,Ilham Tecno,5,,bagus aplikasi ini,positif,Pujian/kepuasan,405db0e0-14c1-4f6f-9704-f8ab4b3107fd,0.0
Gemini,com.google.android.apps.bard,Bakol Bakso,5,,sangat membantu Terimakasih,positif,Pujian/kepuasan,5407956e-e8a0-46a7-b311-4ea481e5ed1e,0.0
